ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2022-01-22,2805.766723181077,1116.0519779668873,4448.653575198502,2805.766723181077,2805.766723181077,18.33306392723635,18.33306392723635,18.33306392723635,18.33306392723635,18.33306392723635,18.33306392723635,0.0,0.0,0.0,2824.099787108313
2022-01-23,2805.4512868225697,1165.7858380180216,4568.86192989845,2805.4512868225697,2805.4512868225697,5.551561857863134,5.551561857863134,5.551561857863134,5.551561857863134,5.551561857863134,5.551561857863134,0.0,0.0,0.0,2811.0028486804326
2022-01-24,2805.1358504640634,1220.1960387027054,4559.952988316855,2805.1358504640634,2805.1358504640634,152.55415737158236,152.55415737158236,152.55415737158236,152.55415737158236,152.55415737158236,152.55415737158236,0.0,0.0,0.0,2957.6900078356457
2022-01-25,2804.8204141055567,1101.503969412501,4329.108622658477,2804.8204141055567,2804.8204141055567,-67.66198722954422,-67.66198722954422,-67.66198722954422,-67.66198722954422,-67.66198722954422,-67.66198722954422,0.0,0.0,0.0,2737.1584268760125
2022-01-26,2804.50497774705,1144.2907045907657,4512.797305403873,2804.50497774705,2804.50497774705,70.67056295067893,70.67056295067893,70.67056295067893,70.67056295067893,70.67056295067893,70.67056295067893,0.0,0.0,0.0,2875.175540697729
2022-01-27,2804.189541474473,1227.492298271664,4369.035249814447,2804.189541474473,2804.189541474473,-31.862311837664937,-31.862311837664937,-31.862311837664937,-31.862311837664937,-31.862311837664937,-31.862311837664937,0.0,0.0,0.0,2772.327229636808
2022-01-28,2803.874105201896,1086.7935146851946,4306.594443160922,2803.874105201896,2803.874105201896,-147.58504704101438,-147.58504704101438,-147.58504704101438,-147.58504704101438,-147.58504704101438,-147.58504704101438,0.0,0.0,0.0,2656.2890581608817
2022-01-29,2803.558668929319,1093.286944029142,4470.645592499188,2803.558668929319,2803.558668929319,18.333063927007167,18.333063927007167,18.333063927007167,18.333063927007167,18.333063927007167,18.333063927007167,0.0,0.0,0.0,2821.891732856326
2022-01-30,2803.2432326567423,1019.6782745134947,4458.271748258725,2803.2432326567423,2803.2432326567423,5.551561857796173,5.551561857796173,5.551561857796173,5.551561857796173,5.551561857796173,5.551561857796173,0.0,0.0,0.0,2808.7947945145384
2022-01-31,2802.9277963841655,1321.1696283437159,4651.774117443462,2802.9277963841655,2802.9277963841655,152.55415737150201,152.55415737150201,152.55415737150201,152.55415737150201,152.55415737150201,152.55415737150201,0.0,0.0,0.0,2955.4819537556677
2022-02-01,2802.6123601115883,1051.8660831464722,4396.092064178779,2802.6123601115883,2802.6123601115883,-67.6619872298216,-67.6619872298216,-67.6619872298216,-67.6619872298216,-67.6619872298216,-67.6619872298216,0.0,0.0,0.0,2734.9503728817667
2022-02-02,2802.296923839011,1141.3005672930378,4526.129166636248,2802.296923839011,2802.296923839011,70.67056295111031,70.67056295111031,70.67056295111031,70.67056295111031,70.67056295111031,70.67056295111031,0.0,0.0,0.0,2872.9674867901213
2022-02-03,2801.981487566434,1139.7253372733865,4346.7310528833,2801.981487566434,2801.981487566434,-31.86231183696538,-31.86231183696538,-31.86231183696538,-31.86231183696538,-31.86231183696538,-31.86231183696538,0.0,0.0,0.0,2770.1191757294687
2022-02-04,2801.666051293857,950.0934138232464,4270.67628178956,2801.666051293857,2801.666051293857,-147.58504704104945,-147.58504704104945,-147.58504704104945,-147.58504704104945,-147.58504704104945,-147.58504704104945,0.0,0.0,0.0,2654.0810042528074
